molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,value
CHEMBL2023823,,CHEMBL2023823,8.49,3.2
CHEMBL2023824,,CHEMBL2023824,8.54,2.9
CHEMBL2023825,,CHEMBL2023825,9.57,0.27
CHEMBL2023826,,CHEMBL2023826,7.20,63.3
CHEMBL2023827,,CHEMBL2023827,7.91,12.4
CHEMBL129530,,CHEMBL129530,7.67,21.6
CHEMBL2064202,,CHEMBL2064202,8.35,4.5
CHEMBL2064198,,CHEMBL2064198,8.68,2.1
CHEMBL358116,,CHEMBL358116,8.85,1.4
CHEMBL54020,,CHEMBL54020,7.46,34.4
CHEMBL162522,,CHEMBL162522,8.24,5.81
CHEMBL2170054,,CHEMBL2170054,8.02,9.5
CHEMBL2170053,,CHEMBL2170053,7.41,39.4
CHEMBL2170052,,CHEMBL2170052,7.09,80.8
CHEMBL2170051,,CHEMBL2170051,7.85,14.2
CHEMBL2170049,,CHEMBL2170049,7.19,65.0
CHEMBL2170048,,CHEMBL2170048,7.00,99.1
CHEMBL2170046,,CHEMBL2170046,7.08,83.4
CHEMBL2170070,,CHEMBL2170070,7.47,33.8
CHEMBL2170069,,CHEMBL2170069,7.33,47.0
CHEMBL2170068,,CHEMBL2170068,8.00,9.9
CHEMBL2170067,,CHEMBL2170067,8.00,10.0
CHEMBL2170066,,CHEMBL2170066,7.64,23.1
CHEMBL2170063,,CHEMBL2170063,7.48,33.3
CHEMBL2170062,,CHEMBL2170062,7.77,17.0
CHEMBL2170061,,CHEMBL2170061,7.36,44.0
CHEMBL2170060,,CHEMBL2170060,7.75,17.8
CHEMBL2170055,,CHEMBL2170055,8.03,9.4
CHEMBL2170207,,CHEMBL2170207,7.43,36.8
CHEMBL2170206,,CHEMBL2170206,8.09,8.2
CHEMBL2170205,,CHEMBL2170205,7.62,24.0
CHEMBL2170204,,CHEMBL2170204,7.76,17.2
CHEMBL2170203,,CHEMBL2170203,7.83,14.8
CHEMBL2170076,,CHEMBL2170076,7.99,10.2
CHEMBL2170075,,CHEMBL2170075,7.75,17.6
CHEMBL2170072,,CHEMBL2170072,7.93,11.7
CHEMBL2170071,,CHEMBL2170071,8.00,9.9
CHEMBL2170224,,CHEMBL2170224,7.58,26.0
CHEMBL2170223,,CHEMBL2170223,8.15,7.1
CHEMBL2170222,,CHEMBL2170222,8.16,6.9
CHEMBL2170221,,CHEMBL2170221,7.88,13.3
CHEMBL2170220,,CHEMBL2170220,7.78,16.5
CHEMBL2170219,,CHEMBL2170219,8.02,9.6
CHEMBL2169891,,CHEMBL2169891,7.79,16.1
CHEMBL2170218,,CHEMBL2170218,7.88,13.3
CHEMBL2170217,,CHEMBL2170217,7.98,10.4
CHEMBL2170216,,CHEMBL2170216,7.72,18.9
CHEMBL2170213,,CHEMBL2170213,8.14,7.2
CHEMBL2170212,,CHEMBL2170212,8.07,8.6
CHEMBL2170211,,CHEMBL2170211,8.05,8.9
CHEMBL2170239,,CHEMBL2170239,7.78,16.7
CHEMBL2170238,,CHEMBL2170238,7.80,15.7
CHEMBL2170237,,CHEMBL2170237,8.09,8.2
CHEMBL2170235,,CHEMBL2170235,8.07,8.5
CHEMBL2170234,,CHEMBL2170234,8.00,9.9
CHEMBL2170233,,CHEMBL2170233,7.83,14.8
CHEMBL2170232,,CHEMBL2170232,7.36,44.0
CHEMBL2170231,,CHEMBL2170231,7.96,11.1
CHEMBL2170230,,CHEMBL2170230,7.80,16.0
CHEMBL2170229,,CHEMBL2170229,8.08,8.4
CHEMBL2170228,,CHEMBL2170228,8.03,9.4
CHEMBL2170227,,CHEMBL2170227,8.26,5.5
CHEMBL2170226,,CHEMBL2170226,8.28,5.2
CHEMBL2170225,,CHEMBL2170225,7.97,10.8
CHEMBL54,HALOPERIDOL,CHEMBL54,8.68,2.1
CHEMBL73824,,CHEMBL73824,8.20,6.3
CHEMBL2204343,,CHEMBL2204343,8.47,3.4
CHEMBL54,HALOPERIDOL,CHEMBL54,8.72,1.9
CHEMBL809,SERTRALINE,CHEMBL809,7.24,57.0
CHEMBL814,FLUVOXAMINE,CHEMBL814,7.44,36.0
CHEMBL76806,,CHEMBL76806,8.44,3.6
CHEMBL60542,(+)-PENTAZOCINE,CHEMBL60542,8.51,3.1
CHEMBL2203549,,CHEMBL2203549,8.68,2.1
CHEMBL2204679,,CHEMBL2204679,7.91,12.3
CHEMBL2204678,,CHEMBL2204678,7.38,42.0
CHEMBL2204677,,CHEMBL2204677,7.44,36.1
CHEMBL2204675,,CHEMBL2204675,7.32,48.1
CHEMBL2204672,,CHEMBL2204672,8.54,2.9
CHEMBL2204668,,CHEMBL2204668,8.28,5.2
CHEMBL2338343,,CHEMBL2338343,7.52,30.0
CHEMBL2338762,,CHEMBL2338762,7.85,14.0
CHEMBL2338760,,CHEMBL2338760,7.72,19.0
CHEMBL2338759,,CHEMBL2338759,7.82,15.0
CHEMBL2338343,,CHEMBL2338343,7.08,84.0
CHEMBL2338339,,CHEMBL2338339,7.17,67.0
CHEMBL2338762,,CHEMBL2338762,7.28,52.0
CHEMBL2338760,,CHEMBL2338760,7.37,43.0
CHEMBL2338768,,CHEMBL2338768,7.10,79.0
CHEMBL54,HALOPERIDOL,CHEMBL54,8.68,2.1
CHEMBL2338780,,CHEMBL2338780,8.20,6.3
CHEMBL2170062,,CHEMBL2170062,7.77,17.0
CHEMBL2347004,,CHEMBL274585,9.17,0.67
CHEMBL2347003,,CHEMBL417001,8.37,4.3
CHEMBL2311153,,CHEMBL408867,8.36,4.4
CHEMBL2346997,,CHEMBL2346997,8.56,2.75
CHEMBL502,DONEPEZIL,CHEMBL502,7.84,14.6
CHEMBL2391147,,CHEMBL2391147,7.37,43.0
CHEMBL54,HALOPERIDOL,CHEMBL54,8.06,8.8
CHEMBL54,HALOPERIDOL,CHEMBL54,7.68,0.021
CHEMBL2413154,,CHEMBL2413154,7.23,59.0
CHEMBL2436338,,CHEMBL2436338,8.15,7.0
CHEMBL3086334,,CHEMBL3086334,9.04,0.91
CHEMBL54,HALOPERIDOL,CHEMBL54,8.78,8.78
CHEMBL54,HALOPERIDOL,CHEMBL54,8.92,1.2
CHEMBL3104857,,CHEMBL3104857,7.54,29.0
CHEMBL3104856,,CHEMBL3104856,7.47,34.0
CHEMBL53325,,CHEMBL53325,7.89,13.0
CHEMBL3103203,,CHEMBL3546249,8.14,7.2
CHEMBL3103202,,CHEMBL3546251,7.96,11.0
CHEMBL3218993,,CHEMBL3218993,7.00,7.0
CHEMBL3218992,,CHEMBL3218992,7.10,7.1
CHEMBL3218994,,CHEMBL3218994,7.10,7.1
CHEMBL3218981,,CHEMBL3218981,7.20,7.2
CHEMBL3218982,,CHEMBL3218982,7.20,7.2
CHEMBL3218987,,CHEMBL3218987,7.60,7.6
CHEMBL3218989,,CHEMBL3218989,7.60,7.6
CHEMBL3218985,,CHEMBL3218985,7.80,7.8
CHEMBL3218986,,CHEMBL3218986,8.00,8.0
CHEMBL408867,[11C]SA4503,CHEMBL408867,8.50,8.5
CHEMBL3220583,,CHEMBL3220583,8.54,2.9
CHEMBL3220582,,CHEMBL3220582,7.62,24.0
CHEMBL294144,,CHEMBL294144,7.33,47.0
CHEMBL64683,,CHEMBL64683,8.89,1.3
CHEMBL3235106,,CHEMBL3235106,8.00,10.0
CHEMBL3235467,,CHEMBL3235467,7.98,10.5
CHEMBL2111685,,CHEMBL2111685,7.56,27.3
CHEMBL61479,SIRAMESINE,CHEMBL61479,7.77,17.0
CHEMBL3233527,,CHEMBL3233527,7.39,41.0
CHEMBL3233528,,CHEMBL3233528,7.68,21.0
CHEMBL3233529,,CHEMBL3233529,7.64,23.0
CHEMBL3104856,,CHEMBL3104856,7.47,34.0
CHEMBL3104857,,CHEMBL3104857,7.54,29.0
CHEMBL3233530,,CHEMBL3233530,7.54,29.0
CHEMBL3233531,,CHEMBL3233531,8.12,7.5
CHEMBL3233532,,CHEMBL3233532,8.17,6.8
CHEMBL3233533,,CHEMBL3233533,7.57,27.0
CHEMBL60542,(+)-PENTAZOCINE,CHEMBL60542,7.44,36.0
CHEMBL54,HALOPERIDOL,CHEMBL54,7.40,40.0
CHEMBL61479,SIRAMESINE,CHEMBL61479,7.77,17.0
CHEMBL53325,,CHEMBL53325,7.89,13.0
CHEMBL3360574,,CHEMBL3360574,7.92,12.0
CHEMBL3360572,,CHEMBL3360572,7.96,11.0
CHEMBL3360571,,CHEMBL3360571,7.14,72.0
CHEMBL3360570,,CHEMBL3360570,8.08,8.4
CHEMBL3360569,,CHEMBL3360569,8.10,8.0
CHEMBL3360568,,CHEMBL3360568,7.44,36.0
CHEMBL3360566,,CHEMBL3360566,7.96,11.0
CHEMBL3360565,,CHEMBL3360565,7.75,18.0
CHEMBL3360564,,CHEMBL3360564,8.60,2.5
CHEMBL3360563,,CHEMBL3360563,7.96,11.0
CHEMBL3360562,,CHEMBL3360562,7.96,11.0
CHEMBL3360561,,CHEMBL3360561,8.14,7.2
CHEMBL3360559,,CHEMBL3360559,7.14,72.0
CHEMBL3360558,,CHEMBL3360558,7.55,28.0
CHEMBL3360556,,CHEMBL3360556,8.70,2.0
CHEMBL3360555,,CHEMBL3360555,7.75,18.0
CHEMBL3360554,,CHEMBL3360554,8.37,4.3
CHEMBL3360553,,CHEMBL3360553,8.21,6.2
CHEMBL3360552,,CHEMBL3360552,8.28,5.3
CHEMBL1089752,,CHEMBL1089752,8.15,7.1
CHEMBL365754,,CHEMBL365754,8.35,4.5
CHEMBL54,HALOPERIDOL,CHEMBL54,7.92,11.9
CHEMBL54,HALOPERIDOL,CHEMBL54,7.92,11.9
CHEMBL365754,,CHEMBL365754,8.35,4.5
CHEMBL1089752,,CHEMBL1089752,8.15,7.1
CHEMBL3409372,,CHEMBL3409372,8.28,5.3
CHEMBL3409373,,CHEMBL3409373,8.92,1.2
CHEMBL3409374,,CHEMBL3409374,9.05,0.9
CHEMBL3409375,,CHEMBL3409375,8.19,6.4
CHEMBL3409376,,CHEMBL3409376,7.99,10.3
CHEMBL3409377,,CHEMBL3409377,8.51,3.1
CHEMBL3409378,,CHEMBL3409378,9.22,0.6
CHEMBL3409379,,CHEMBL3409379,8.33,4.7
CHEMBL3409381,,CHEMBL3409381,8.66,2.2
CHEMBL3409386,,CHEMBL3409386,7.52,30.3
CHEMBL3409387,,CHEMBL3409387,8.24,5.7
CHEMBL2170062,,CHEMBL2170062,7.77,17.0
CHEMBL2170054,,CHEMBL2170054,8.00,10.0
CHEMBL2170053,,CHEMBL2170053,7.41,39.0
CHEMBL3417042,,CHEMBL3417042,8.30,5.0
CHEMBL3417043,,CHEMBL3417043,7.51,31.0
CHEMBL3417044,,CHEMBL3417044,7.21,62.0
CHEMBL3417045,,CHEMBL3417045,7.24,58.0
CHEMBL3417047,,CHEMBL3417047,7.51,31.0
CHEMBL3417049,,CHEMBL3417049,7.34,46.0
CHEMBL3417052,,CHEMBL3417052,7.92,12.0
CHEMBL3417053,,CHEMBL3417053,7.25,56.0
CHEMBL3417054,,CHEMBL3417054,7.44,36.0
CHEMBL3417055,,CHEMBL3417055,7.16,70.0
CHEMBL3417057,,CHEMBL3417057,7.31,49.0
CHEMBL3417058,,CHEMBL3417058,8.00,10.0
CHEMBL3417059,,CHEMBL3417059,7.28,52.0
CHEMBL3417060,,CHEMBL3417060,7.46,35.0
CHEMBL3417061,,CHEMBL3417061,7.48,33.0
CHEMBL3417063,,CHEMBL3417063,7.21,61.0
CHEMBL3417066,,CHEMBL3417066,8.05,9.0
CHEMBL3417067,,CHEMBL3417067,7.64,23.0
CHEMBL3417068,,CHEMBL3417068,7.89,13.0
CHEMBL3417069,,CHEMBL3417069,7.34,46.0
CHEMBL3417071,,CHEMBL3417071,7.00,99.0
CHEMBL3417078,,CHEMBL3417078,7.01,97.0
CHEMBL3753318,,CHEMBL3753318,7.13,7.13
CHEMBL3752900,,CHEMBL3752900,7.01,7.01
CHEMBL3752576,,CHEMBL3752576,7.00,7.0
CHEMBL3754496,,CHEMBL3754496,7.07,7.07
CHEMBL282433,DITOLYLGUANIDINE,CHEMBL282433,7.05,89.0
CHEMBL54,HALOPERIDOL,CHEMBL54,8.20,6.3
CHEMBL3752701,,CHEMBL3752701,7.51,31.0
CHEMBL177952,,CHEMBL177952,7.95,11.3
CHEMBL176941,,CHEMBL176941,7.81,15.5
CHEMBL60542,(+)-PENTAZOCINE,CHEMBL60542,8.08,8.24
CHEMBL177952,,CHEMBL177952,7.92,12.1
CHEMBL176941,,CHEMBL176941,7.97,10.6
CHEMBL60542,(+)-PENTAZOCINE,CHEMBL60542,8.12,7.59
CHEMBL3780184,,CHEMBL3780184,7.92,12.0
CHEMBL3780268,,CHEMBL3780268,7.28,53.0
CHEMBL3781035,,CHEMBL3781035,7.43,37.0
CHEMBL3781840,,CHEMBL3781840,7.89,13.0
CHEMBL3780506,,CHEMBL3780506,7.24,57.0
CHEMBL54,HALOPERIDOL,CHEMBL54,8.96,1.1
CHEMBL54,HALOPERIDOL,CHEMBL54,7.40,40.0
CHEMBL60542,(+)-PENTAZOCINE,CHEMBL60542,7.44,36.0
CHEMBL3819146,,CHEMBL3819146,8.66,2.2
CHEMBL3819463,,CHEMBL3819463,8.19,6.4
CHEMBL3818546,,CHEMBL3818546,7.62,24.0
CHEMBL3819457,,CHEMBL3819457,7.57,27.0
CHEMBL3818045,,CHEMBL3818045,7.14,73.0
CHEMBL3819588,,CHEMBL3819588,7.57,27.0
CHEMBL3817940,,CHEMBL3817940,8.22,6.0
CHEMBL3819557,,CHEMBL3819557,7.42,38.0
CHEMBL3818112,,CHEMBL3818112,8.14,7.2
CHEMBL3818532,,CHEMBL3818532,7.89,13.0
CHEMBL3819489,,CHEMBL3819489,8.80,1.6
CHEMBL3819331,,CHEMBL3819331,8.55,2.8
CHEMBL3819437,,CHEMBL3819437,8.62,2.4
CHEMBL3819395,,CHEMBL3819395,8.49,3.2
CHEMBL54,HALOPERIDOL,CHEMBL54,9.68,0.21
CHEMBL299499,,CHEMBL299499,8.57,2.7
CHEMBL4098778,,CHEMBL4098778,7.34,46.08
CHEMBL4084182,,CHEMBL4084182,7.42,38.0
CHEMBL4092687,,CHEMBL4092687,7.87,13.36
CHEMBL4065001,,CHEMBL4065001,7.34,45.32
CHEMBL4080735,,CHEMBL4080735,8.52,3.0
CHEMBL4101014,,CHEMBL4101014,8.27,5.4
CHEMBL4083034,,CHEMBL4083034,8.82,1.5
CHEMBL4090823,,CHEMBL4090823,8.59,2.6
CHEMBL4071509,,CHEMBL4071509,8.64,2.3
CHEMBL4098546,,CHEMBL4098546,8.08,8.4
CHEMBL372700,FENPROPIMORPH,CHEMBL372700,7.76,17.3
CHEMBL146556,,CHEMBL146556,8.80,1.6
CHEMBL4096543,,CHEMBL4096543,7.09,82.1
CHEMBL4172301,,CHEMBL4172301,8.43,3.7
CHEMBL4161016,,CHEMBL4161016,8.14,7.3
CHEMBL4168942,,CHEMBL4168942,8.80,1.6
CHEMBL4162490,,CHEMBL4162490,8.85,1.4
CHEMBL4170415,,CHEMBL4170415,7.33,47.0
CHEMBL4169765,,CHEMBL4169765,8.00,10.0
CHEMBL4176123,,CHEMBL4176123,8.44,3.6
CHEMBL4173188,,CHEMBL4173188,8.49,3.2
CHEMBL4165285,,CHEMBL4165285,8.77,1.7
CHEMBL4171723,,CHEMBL4171723,7.38,42.0
CHEMBL4168697,,CHEMBL4168697,8.41,3.9
CHEMBL4169383,,CHEMBL4169383,8.68,2.1
CHEMBL4172044,,CHEMBL4172044,7.70,20.0
CHEMBL4174647,,CHEMBL4174647,8.00,10.0
CHEMBL4166747,,CHEMBL4166747,8.19,6.5
CHEMBL4161984,,CHEMBL4161984,8.96,1.1
CHEMBL4168782,,CHEMBL4168782,7.64,23.0
CHEMBL4160397,,CHEMBL4160397,8.54,2.9
CHEMBL4173342,,CHEMBL4173342,7.40,40.0
CHEMBL4168852,,CHEMBL4168852,7.43,37.0
CHEMBL4176708,,CHEMBL4176708,8.72,1.9
CHEMBL4172201,,CHEMBL4172201,8.92,1.2
CHEMBL4161592,,CHEMBL4161592,7.62,24.0
CHEMBL4166905,,CHEMBL4166905,8.44,3.6
CHEMBL4174797,,CHEMBL4174797,8.37,4.3
CHEMBL4169270,,CHEMBL4169270,8.37,4.3
CHEMBL4161344,,CHEMBL4161344,7.72,19.0
CHEMBL4164330,,CHEMBL4164330,8.24,5.8
CHEMBL4174984,,CHEMBL4174984,8.54,2.9
CHEMBL4173950,,CHEMBL4173950,8.19,6.5
CHEMBL4173258,,CHEMBL4173258,7.19,65.2
CHEMBL1929421,,CHEMBL1929421,8.55,2.83
CHEMBL54,HALOPERIDOL,CHEMBL54,8.23,5.9
CHEMBL53325,,CHEMBL53325,7.87,13.6
CHEMBL61479,SIRAMESINE,CHEMBL61479,7.77,17.0
CHEMBL4211979,,CHEMBL4211979,7.29,7.29
CHEMBL4216951,,CHEMBL4216951,7.39,7.39
CHEMBL4286421,,CHEMBL4286421,8.40,4.0
CHEMBL4294308,,CHEMBL4294308,7.66,22.0
CHEMBL4292359,,CHEMBL4292359,7.89,13.0
CHEMBL4284119,,CHEMBL4284119,8.15,7.0
CHEMBL4279584,,CHEMBL4279584,8.05,9.0
CHEMBL4279263,,CHEMBL4279263,7.39,41.0
CHEMBL4289153,,CHEMBL4289153,7.68,21.0
CHEMBL4286808,,CHEMBL4286808,7.00,100.0
CHEMBL4290199,,CHEMBL4290199,7.54,29.0
CHEMBL4290231,,CHEMBL4290231,7.64,23.0
CHEMBL4292127,,CHEMBL4292127,7.62,24.0
CHEMBL4278120,,CHEMBL4278120,7.10,79.0
CHEMBL4287520,,CHEMBL4287520,7.07,85.0
CHEMBL4280702,,CHEMBL4280702,7.00,99.0
CHEMBL4277311,,CHEMBL4277311,7.21,62.0
CHEMBL4284564,,CHEMBL4284564,7.48,33.0
CHEMBL4278537,,CHEMBL4278537,7.35,45.0
CHEMBL4290898,,CHEMBL4290898,7.92,12.0
CHEMBL4294281,,CHEMBL4294281,7.24,58.0
CHEMBL4289823,,CHEMBL4289823,7.96,11.0
CHEMBL4290460,,CHEMBL4290460,7.26,55.0
CHEMBL4282586,,CHEMBL4282586,7.75,18.0
CHEMBL4287044,,CHEMBL4287044,7.80,16.0
CHEMBL4279116,,CHEMBL4279116,7.82,15.0
CHEMBL4283691,,CHEMBL4283691,8.05,9.0
CHEMBL4294268,,CHEMBL4294268,8.05,9.0
CHEMBL4290875,,CHEMBL4290875,7.26,55.0
CHEMBL4276805,,CHEMBL4276805,7.60,25.0
CHEMBL4211979,,CHEMBL4211979,7.29,51.0
CHEMBL4283498,,CHEMBL4283498,7.01,98.0
CHEMBL2170062,,CHEMBL2170062,7.77,17.0
CHEMBL2170062,,CHEMBL2170062,7.77,17.0
CHEMBL4211979,,CHEMBL4211979,7.29,51.0
CHEMBL4280217,,CHEMBL4280217,7.00,100.0
CHEMBL4288125,,CHEMBL4288125,7.13,74.0
CHEMBL4283670,,CHEMBL4283670,7.09,82.0
CHEMBL4294112,,CHEMBL4294112,7.02,95.0
CHEMBL4284728,,CHEMBL4284728,7.12,76.0
CHEMBL4290275,,CHEMBL4290275,7.37,43.0
CHEMBL4292993,,CHEMBL4292993,7.51,31.0
CHEMBL4278995,,CHEMBL4278995,7.20,63.0
CHEMBL4289679,,CHEMBL4289679,7.03,93.0
CHEMBL4288924,,CHEMBL4288924,7.41,39.0
CHEMBL4286260,,CHEMBL4286260,7.32,48.0
CHEMBL4277933,,CHEMBL4277933,7.24,57.0
CHEMBL4284238,,CHEMBL4284238,7.14,72.0
CHEMBL4216951,,CHEMBL4216951,7.39,41.0
CHEMBL4288056,,CHEMBL4288056,7.51,31.0
CHEMBL4292552,,CHEMBL4292552,7.46,35.0
CHEMBL76,CHLOROQUINE,CHEMBL76,7.10,7.1
CHEMBL1626,CLEMASTINE,CHEMBL1626,8.00,8.0
CHEMBL53325,,CHEMBL53325,8.70,8.7
CHEMBL4088272,,CHEMBL4088272,8.70,8.7
CHEMBL4530979,,CHEMBL4530979,7.90,7.9
CHEMBL4591008,,CHEMBL4591008,7.90,7.9
CHEMBL4589450,,CHEMBL4589450,8.10,8.1
CHEMBL4564308,,CHEMBL4564308,7.30,7.3
CHEMBL4447975,,CHEMBL4447975,7.40,7.4
CHEMBL4456195,,CHEMBL4456195,7.20,7.2
CHEMBL4435237,,CHEMBL4435237,7.40,7.4
CHEMBL4473697,,CHEMBL4473697,7.30,7.3
CHEMBL4530979,,CHEMBL4530979,7.80,16.0
CHEMBL4447975,,CHEMBL4447975,7.36,44.0
CHEMBL54,HALOPERIDOL,CHEMBL54,8.80,1.6
CHEMBL3417009,,CHEMBL3417009,7.29,51.0
CHEMBL4537101,,CHEMBL4537101,8.29,5.1
CHEMBL4526050,,CHEMBL4526050,8.24,5.7
CHEMBL4444843,,CHEMBL4444843,8.29,5.1
CHEMBL4585990,,CHEMBL4585990,8.48,3.3
CHEMBL54,HALOPERIDOL,CHEMBL54,8.70,2.0
CHEMBL2170062,,CHEMBL2170062,7.77,17.0
CHEMBL4446292,,CHEMBL4446292,7.58,26.0
CHEMBL4439908,,CHEMBL4439908,7.24,57.0
CHEMBL4461864,,CHEMBL4461864,7.26,55.0
CHEMBL4540995,,CHEMBL4540995,7.28,53.0
CHEMBL4541206,,CHEMBL4541206,8.22,6.0
CHEMBL4467749,,CHEMBL4467749,7.85,14.0
CHEMBL4450665,,CHEMBL4450665,7.68,21.0
CHEMBL4515812,,CHEMBL4515812,8.22,6.0
CHEMBL4436170,,CHEMBL4436170,8.00,10.0
CHEMBL4439285,,CHEMBL4439285,7.50,32.0
CHEMBL4528962,,CHEMBL4528962,7.40,40.0
CHEMBL4446209,,CHEMBL4446209,7.27,54.0
CHEMBL4516327,,CHEMBL4516327,7.89,13.0
CHEMBL4438550,,CHEMBL4438550,8.05,9.0
CHEMBL4452042,,CHEMBL4452042,8.10,8.0
CHEMBL4584335,,CHEMBL4584335,7.96,11.0
CHEMBL4526087,,CHEMBL4526087,7.42,38.0
CHEMBL4592081,,CHEMBL4592081,7.29,51.0
CHEMBL4550656,,CHEMBL4550656,7.82,15.0
CHEMBL4471711,,CHEMBL4471711,7.26,55.0
CHEMBL4457602,,CHEMBL4457602,7.85,14.0
CHEMBL4578955,,CHEMBL4578955,7.89,13.0
CHEMBL4440055,,CHEMBL4440055,7.17,68.0
CHEMBL4448710,,CHEMBL4448710,7.06,88.0
CHEMBL4439718,,CHEMBL4439718,7.89,13.0
CHEMBL4538620,,CHEMBL4538620,8.10,8.0
CHEMBL4483643,,CHEMBL4483643,7.41,39.0
CHEMBL4448670,,CHEMBL4448670,7.27,54.0
CHEMBL4470425,,CHEMBL4470425,8.52,3.0
CHEMBL4560624,,CHEMBL4560624,8.05,9.0
CHEMBL4460762,,CHEMBL4460762,7.20,63.0
CHEMBL4535897,,CHEMBL4535897,7.32,48.0
CHEMBL4593220,,CHEMBL4593220,7.85,14.0
CHEMBL4536259,,CHEMBL4536259,8.10,8.0
CHEMBL4534193,,CHEMBL4534193,8.10,8.0
CHEMBL4544352,,CHEMBL4544352,7.96,11.0
CHEMBL4463621,,CHEMBL4463621,7.55,28.0
CHEMBL4473746,,CHEMBL4473746,7.28,53.0
CHEMBL4571738,,CHEMBL4571738,7.04,91.0
CHEMBL4576031,,CHEMBL4576031,7.21,61.0
CHEMBL4461774,,CHEMBL4461774,7.24,58.0
CHEMBL4576927,,CHEMBL4576927,8.16,6.9
CHEMBL4562252,,CHEMBL4562252,8.14,7.3
CHEMBL1779999,,CHEMBL1779999,7.40,40.0
CHEMBL1780000,,CHEMBL1780000,7.41,39.0
CHEMBL4581305,,CHEMBL4581305,7.16,70.0
CHEMBL3321792,,CHEMBL3321792,7.24,57.0
CHEMBL3321791,,CHEMBL3321791,7.15,71.0
CHEMBL3321790,,CHEMBL3321790,7.09,81.0
CHEMBL3321788,,CHEMBL3321788,7.66,22.0
CHEMBL1940414,,CHEMBL1940414,7.11,77.1
CHEMBL1940412,,CHEMBL1940412,7.38,41.5
CHEMBL1940413,,CHEMBL1940413,7.29,51.7
CHEMBL1940408,,CHEMBL1940408,7.44,36.0
CHEMBL4462108,,CHEMBL4462108,7.02,95.0
CHEMBL4573441,,CHEMBL4573441,7.60,25.0
CHEMBL4577233,,CHEMBL4577233,8.14,7.2
CHEMBL1946126,,CHEMBL1946126,8.54,2.9
CHEMBL1946253,,CHEMBL1946253,8.44,3.6
CHEMBL4516724,,CHEMBL4516724,7.20,63.0
CHEMBL4533305,,CHEMBL4533305,7.20,63.0
CHEMBL4574793,,CHEMBL4574793,7.52,30.0
CHEMBL476108,,CHEMBL476108,7.62,24.0
CHEMBL3321792,,CHEMBL3321792,7.24,7.24
CHEMBL3321791,,CHEMBL3321791,7.15,7.15
CHEMBL3321790,,CHEMBL3321790,7.09,7.09
CHEMBL3321788,,CHEMBL3321788,7.66,7.66
CHEMBL4462108,,CHEMBL4462108,7.02,7.02
CHEMBL4573441,,CHEMBL4573441,7.61,7.61
CHEMBL4577233,,CHEMBL4577233,8.14,8.14
CHEMBL1946126,,CHEMBL1946126,8.54,8.54
CHEMBL1946253,,CHEMBL1946253,8.44,8.44
CHEMBL4516724,,CHEMBL4516724,7.20,7.2
CHEMBL4574793,,CHEMBL4574793,7.52,7.52
CHEMBL476108,,CHEMBL476108,7.63,7.63
CHEMBL4566049,,CHEMBL4566049,8.29,8.29
CHEMBL4556093,,CHEMBL4556093,8.30,8.3
CHEMBL4459921,,CHEMBL4459921,7.11,7.11
CHEMBL4463587,,CHEMBL4463587,7.68,7.68
CHEMBL4446568,,CHEMBL4446568,7.59,7.59
CHEMBL4474014,,CHEMBL4474014,7.65,7.65
CHEMBL4570411,,CHEMBL4570411,7.36,7.36
CHEMBL4558031,,CHEMBL4558031,7.79,7.79
CHEMBL1946124,,CHEMBL1946124,7.20,7.2
CHEMBL1946124,,CHEMBL1946124,7.20,63.0
CHEMBL4529943,,CHEMBL4529943,7.68,21.0
CHEMBL4558031,,CHEMBL4558031,7.80,16.0
CHEMBL4570411,,CHEMBL4570411,7.36,44.0
CHEMBL4474014,,CHEMBL4474014,7.66,22.0
CHEMBL4446568,,CHEMBL4446568,7.58,26.0
CHEMBL4463587,,CHEMBL4463587,7.68,21.0
CHEMBL4459921,,CHEMBL4459921,7.11,78.0
CHEMBL4556093,,CHEMBL4556093,8.31,4.9
CHEMBL4566049,,CHEMBL4566049,8.29,5.1
CHEMBL54,HALOPERIDOL,CHEMBL54,8.61,8.61
CHEMBL54,HALOPERIDOL,CHEMBL54,8.61,2.46
CHEMBL2203551,,CHEMBL2203551,8.39,4.1
CHEMBL2338343,,CHEMBL2338343,7.52,30.0
CHEMBL3417063,,CHEMBL3417063,7.21,61.0
CHEMBL2170062,,CHEMBL2170062,7.77,17.0
CHEMBL3359239,,CHEMBL3359239,8.96,1.1
CHEMBL54,HALOPERIDOL,CHEMBL54,8.15,7.0
CHEMBL282433,DITOLYLGUANIDINE,CHEMBL282433,7.82,15.0
CHEMBL60542,(+)-PENTAZOCINE,CHEMBL60542,8.51,3.1
CHEMBL4457581,,CHEMBL4457581,7.50,7.5
CHEMBL4548328,,CHEMBL4548328,7.40,7.4
CHEMBL4570746,,CHEMBL4570746,7.20,7.2
CHEMBL4469217,,CHEMBL4469217,7.00,7.0
CHEMBL4445781,,CHEMBL4445781,7.80,7.8
CHEMBL4445781,,CHEMBL4445781,7.77,17.0
CHEMBL282433,DITOLYLGUANIDINE,CHEMBL282433,7.82,15.0
CHEMBL4642427,,CHEMBL4650892,8.38,4.2
CHEMBL4634957,,CHEMBL4650771,8.77,1.7
CHEMBL4632842,,CHEMBL4650930,7.15,71.0
CHEMBL4644344,,CHEMBL4650859,7.28,52.0
